ANNO;TRIMESTRE;MES_DEL_TRIMESTRE;ID_EMPRESA;EMPRESA;ID_RED;RED;ID_TIPO_TRAFICO;TIPO_TRAFICO;TRAFICO
2014;1;2;900092385;UNE EPM TELECOMUNICACIONES S.A.;1;AVANTEL S.A.S.;1;Tráfico prepago;103
2014;1;2;900092385;UNE EPM TELECOMUNICACIONES S.A.;2;COLOMBIA MOVIL S.A. E.S.P.;1;Tráfico prepago;822510
2014;1;2;900092385;UNE EPM TELECOMUNICACIONES S.A.;3;COMUNICACION CELULAR S A COMCEL S A;1;Tráfico prepago;188840
2014;1;2;900092385;UNE EPM TELECOMUNICACIONES S.A.;4;COLOMBIA TELECOMUNICACIONES S.A. ESP (TELEFONICA);1;Tráfico prepago;51444
2014;1;2;900092385;UNE EPM TELECOMUNICACIONES S.A.;5;TPBC;1;Tráfico prepago;97628
2014;1;2;900092385;UNE EPM TELECOMUNICACIONES S.A.;6;UFF MOVIL S.A.S.;1;Tráfico prepago;1742
2014;1;2;900092385;UNE EPM TELECOMUNICACIONES S.A.;7;UNE EPM TELECOMUNICACIONES S.A. E.S.P.;1;Tráfico prepago;738658
2014;1;2;900092385;UNE EPM TELECOMUNICACIONES S.A.;8;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP.;1;Tráfico prepago;25
2014;1;2;900092385;UNE EPM TELECOMUNICACIONES S.A.;9;VIRGIN MOBILE COLOMBIA S.A.S.;1;Tráfico prepago;5398
2014;1;2;900092385;UNE EPM TELECOMUNICACIONES S.A.;10;ALMACENES EXITO INVERSIONES S.A.S.;1;Tráfico prepago;541
2014;1;3;900092385;UNE EPM TELECOMUNICACIONES S.A.;1;AVANTEL S.A.S.;1;Tráfico prepago;162
2014;1;3;900092385;UNE EPM TELECOMUNICACIONES S.A.;2;COLOMBIA MOVIL S.A. E.S.P.;1;Tráfico prepago;843695
2014;1;3;900092385;UNE EPM TELECOMUNICACIONES S.A.;3;COMUNICACION CELULAR S A COMCEL S A;1;Tráfico prepago;198935
2014;1;3;900092385;UNE EPM TELECOMUNICACIONES S.A.;4;COLOMBIA TELECOMUNICACIONES S.A. ESP (TELEFONICA);1;Tráfico prepago;51211
2014;1;3;900092385;UNE EPM TELECOMUNICACIONES S.A.;5;TPBC;1;Tráfico prepago;100663
2014;1;3;900092385;UNE EPM TELECOMUNICACIONES S.A.;6;UFF MOVIL S.A.S.;1;Tráfico prepago;1924
2014;1;3;900092385;UNE EPM TELECOMUNICACIONES S.A.;7;UNE EPM TELECOMUNICACIONES S.A. E.S.P.;1;Tráfico prepago;670896
2014;1;3;900092385;UNE EPM TELECOMUNICACIONES S.A.;8;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP.;1;Tráfico prepago;111
2014;1;3;900092385;UNE EPM TELECOMUNICACIONES S.A.;9;VIRGIN MOBILE COLOMBIA S.A.S.;1;Tráfico prepago;6598
2014;1;3;900092385;UNE EPM TELECOMUNICACIONES S.A.;10;ALMACENES EXITO INVERSIONES S.A.S.;1;Tráfico prepago;689
2014;1;1;900367669;UFF MOVIL SAS;1;AVANTEL S.A.S.;1;Tráfico prepago;4543
2014;1;1;900367669;UFF MOVIL SAS;2;COLOMBIA MOVIL S.A. E.S.P.;1;Tráfico prepago;1129310
2014;1;1;900367669;UFF MOVIL SAS;3;COMUNICACION CELULAR S A COMCEL S A;1;Tráfico prepago;4332360
2014;1;1;900367669;UFF MOVIL SAS;4;COLOMBIA TELECOMUNICACIONES S.A. ESP (TELEFONICA);1;Tráfico prepago;1113415
2014;1;1;900367669;UFF MOVIL SAS;5;TPBC;1;Tráfico prepago;464080
2014;1;1;900367669;UFF MOVIL SAS;6;UFF MOVIL S.A.S.;1;Tráfico prepago;1085691
2014;1;2;900367669;UFF MOVIL SAS;1;AVANTEL S.A.S.;1;Tráfico prepago;5253
2014;1;2;900367669;UFF MOVIL SAS;2;COLOMBIA MOVIL S.A. E.S.P.;1;Tráfico prepago;1069057
2014;1;2;900367669;UFF MOVIL SAS;3;COMUNICACION CELULAR S A COMCEL S A;1;Tráfico prepago;3895746
2014;1;2;900367669;UFF MOVIL SAS;4;COLOMBIA TELECOMUNICACIONES S.A. ESP (TELEFONICA);1;Tráfico prepago;1037501
2014;1;2;900367669;UFF MOVIL SAS;5;TPBC;1;Tráfico prepago;426953
2014;1;2;900367669;UFF MOVIL SAS;6;UFF MOVIL S.A.S.;1;Tráfico prepago;765670
2014;1;3;900367669;UFF MOVIL SAS;1;AVANTEL S.A.S.;1;Tráfico prepago;5834
2014;1;3;900367669;UFF MOVIL SAS;2;COLOMBIA MOVIL S.A. E.S.P.;1;Tráfico prepago;1227201
2014;1;3;900367669;UFF MOVIL SAS;3;COMUNICACION CELULAR S A COMCEL S A;1;Tráfico prepago;4344175
2014;1;3;900367669;UFF MOVIL SAS;4;COLOMBIA TELECOMUNICACIONES S.A. ESP (TELEFONICA);1;Tráfico prepago;1181609
2014;1;3;900367669;UFF MOVIL SAS;5;TPBC;1;Tráfico prepago;467649
2014;1;3;900367669;UFF MOVIL SAS;6;UFF MOVIL S.A.S.;1;Tráfico prepago;858690
2014;1;1;900389508;ALMACENES EXITO INVERSIONES S.A.S.;1;AVANTEL S.A.S.;1;Tráfico prepago;860
2014;1;1;900389508;ALMACENES EXITO INVERSIONES S.A.S.;2;COLOMBIA MOVIL S.A. E.S.P.;1;Tráfico prepago;381192
2014;1;1;900389508;ALMACENES EXITO INVERSIONES S.A.S.;3;COMUNICACION CELULAR S A COMCEL S A;1;Tráfico prepago;1149034
2014;1;1;900389508;ALMACENES EXITO INVERSIONES S.A.S.;4;COLOMBIA TELECOMUNICACIONES S.A. ESP (TELEFONICA);1;Tráfico prepago;257088
2014;1;1;900389508;ALMACENES EXITO INVERSIONES S.A.S.;5;TPBC;1;Tráfico prepago;143327
2014;1;1;900389508;ALMACENES EXITO INVERSIONES S.A.S.;6;UFF MOVIL S.A.S.;1;Tráfico prepago;7803
2014;1;1;900389508;ALMACENES EXITO INVERSIONES S.A.S.;7;UNE EPM TELECOMUNICACIONES S.A. E.S.P.;1;Tráfico prepago;1210
2014;1;1;900389508;ALMACENES EXITO INVERSIONES S.A.S.;8;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP.;1;Tráfico prepago;227
2014;1;1;900389508;ALMACENES EXITO INVERSIONES S.A.S.;9;VIRGIN MOBILE COLOMBIA S.A.S.;1;Tráfico prepago;21312
2014;1;1;900389508;ALMACENES EXITO INVERSIONES S.A.S.;10;ALMACENES EXITO INVERSIONES S.A.S.;1;Tráfico prepago;552729
2014;1;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;1;AVANTEL S.A.S.;1;Tráfico prepago;1305
2014;1;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;2;COLOMBIA MOVIL S.A. E.S.P.;1;Tráfico prepago;450196
2014;1;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;3;COMUNICACION CELULAR S A COMCEL S A;1;Tráfico prepago;1384939
2014;1;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;4;COLOMBIA TELECOMUNICACIONES S.A. ESP (TELEFONICA);1;Tráfico prepago;323512
2014;1;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;5;TPBC;1;Tráfico prepago;161320
2014;1;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;6;UFF MOVIL S.A.S.;1;Tráfico prepago;10164
2014;1;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;7;UNE EPM TELECOMUNICACIONES S.A. E.S.P.;1;Tráfico prepago;1180
2014;1;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;8;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP.;1;Tráfico prepago;504
2014;1;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;9;VIRGIN MOBILE COLOMBIA S.A.S.;1;Tráfico prepago;28262
2014;1;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;10;ALMACENES EXITO INVERSIONES S.A.S.;1;Tráfico prepago;674090
2014;1;3;900389508;ALMACENES EXITO INVERSIONES S.A.S.;1;AVANTEL S.A.S.;1;Tráfico prepago;1893
2014;1;3;900389508;ALMACENES EXITO INVERSIONES S.A.S.;2;COLOMBIA MOVIL S.A. E.S.P.;1;Tráfico prepago;521854
2014;1;3;900389508;ALMACENES EXITO INVERSIONES S.A.S.;3;COMUNICACION CELULAR S A COMCEL S A;1;Tráfico prepago;1956956
2014;1;3;900389508;ALMACENES EXITO INVERSIONES S.A.S.;4;COLOMBIA TELECOMUNICACIONES S.A. ESP (TELEFONICA);1;Tráfico prepago;384819
2014;1;3;900389508;ALMACENES EXITO INVERSIONES S.A.S.;5;TPBC;1;Tráfico prepago;216176
2014;1;3;900389508;ALMACENES EXITO INVERSIONES S.A.S.;6;UFF MOVIL S.A.S.;1;Tráfico prepago;10636
2014;1;3;900389508;ALMACENES EXITO INVERSIONES S.A.S.;7;UNE EPM TELECOMUNICACIONES S.A. E.S.P.;1;Tráfico prepago;1631
2014;1;3;900389508;ALMACENES EXITO INVERSIONES S.A.S.;8;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP.;1;Tráfico prepago;498
2014;1;3;900389508;ALMACENES EXITO INVERSIONES S.A.S.;9;VIRGIN MOBILE COLOMBIA S.A.S.;1;Tráfico prepago;36350
2014;1;3;900389508;ALMACENES EXITO INVERSIONES S.A.S.;10;ALMACENES EXITO INVERSIONES S.A.S.;1;Tráfico prepago;889143
2014;1;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;1;AVANTEL S.A.S.;1;Tráfico prepago;139
2014;1;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;2;COLOMBIA MOVIL S.A. E.S.P.;1;Tráfico prepago;16077904
2014;1;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;3;COMUNICACION CELULAR S A COMCEL S A;1;Tráfico prepago;8423437
2014;1;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;4;COLOMBIA TELECOMUNICACIONES S.A. ESP (TELEFONICA);1;Tráfico prepago;3439889
2014;1;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;5;TPBC;1;Tráfico prepago;581446
2014;1;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;6;UFF MOVIL S.A.S.;1;Tráfico prepago;0
2014;1;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;7;UNE EPM TELECOMUNICACIONES S.A. E.S.P.;1;Tráfico prepago;469822
2014;1;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;8;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP.;1;Tráfico prepago;350846
2014;1;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;9;VIRGIN MOBILE COLOMBIA S.A.S.;1;Tráfico prepago;3574836
2014;1;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;10;ALMACENES EXITO INVERSIONES S.A.S.;1;Tráfico prepago;0
2014;1;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;1;AVANTEL S.A.S.;1;Tráfico prepago;189
2014;1;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;2;COLOMBIA MOVIL S.A. E.S.P.;1;Tráfico prepago;16845925
2014;1;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;3;COMUNICACION CELULAR S A COMCEL S A;1;Tráfico prepago;8705220
2014;1;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;4;COLOMBIA TELECOMUNICACIONES S.A. ESP (TELEFONICA);1;Tráfico prepago;3843014
2014;1;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;5;TPBC;1;Tráfico prepago;710168
2014;1;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;6;UFF MOVIL S.A.S.;1;Tráfico prepago;0
2014;1;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;7;UNE EPM TELECOMUNICACIONES S.A. E.S.P.;1;Tráfico prepago;473379
2014;1;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;8;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP.;1;Tráfico prepago;395984
2014;1;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;9;VIRGIN MOBILE COLOMBIA S.A.S.;1;Tráfico prepago;3784305
2014;1;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;10;ALMACENES EXITO INVERSIONES S.A.S.;1;Tráfico prepago;0
2014;1;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;1;AVANTEL S.A.S.;1;Tráfico prepago;25299
2014;1;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;2;COLOMBIA MOVIL S.A. E.S.P.;1;Tráfico prepago;3782280
2014;1;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;3;COMUNICACION CELULAR S A COMCEL S A;1;Tráfico prepago;27128087
2014;1;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;4;COLOMBIA TELECOMUNICACIONES S.A. ESP (TELEFONICA);1;Tráfico prepago;4504972
2014;1;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;5;TPBC;1;Tráfico prepago;817522
2014;1;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;6;UFF MOVIL S.A.S.;1;Tráfico prepago;0
2014;1;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;7;UNE EPM TELECOMUNICACIONES S.A. E.S.P.;1;Tráfico prepago;569225
2014;1;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;8;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP.;1;Tráfico prepago;464622
2014;1;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;9;VIRGIN MOBILE COLOMBIA S.A.S.;1;Tráfico prepago;4651511
2014;1;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;10;ALMACENES EXITO INVERSIONES S.A.S.;1;Tráfico prepago;0
2014;2;1;800153993;COMUNICACION CELULAR S A COMCEL S A;1;AVANTEL S.A.S.;1;Tráfico prepago;581533
2014;2;1;800153993;COMUNICACION CELULAR S A COMCEL S A;2;COLOMBIA MOVIL S.A. E.S.P.;1;Tráfico prepago;57587827
2014;2;1;800153993;COMUNICACION CELULAR S A COMCEL S A;3;COMUNICACION CELULAR S A COMCEL S A;1;Tráfico prepago;2149295677
2014;2;1;800153993;COMUNICACION CELULAR S A COMCEL S A;4;COLOMBIA TELECOMUNICACIONES S.A. ESP (TELEFONICA);1;Tráfico prepago;78177366
2014;2;1;800153993;COMUNICACION CELULAR S A COMCEL S A;5;TPBC;1;Tráfico prepago;30047398
2014;2;1;800153993;COMUNICACION CELULAR S A COMCEL S A;6;UFF MOVIL S.A.S.;1;Tráfico prepago;1451400
2014;2;1;800153993;COMUNICACION CELULAR S A COMCEL S A;7;UNE EPM TELECOMUNICACIONES S.A. E.S.P.;1;Tráfico prepago;197652
2014;2;1;800153993;COMUNICACION CELULAR S A COMCEL S A;8;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP.;1;Tráfico prepago;2140553
2014;2;1;800153993;COMUNICACION CELULAR S A COMCEL S A;9;VIRGIN MOBILE COLOMBIA S.A.S.;1;Tráfico prepago;11097544
2014;2;1;800153993;COMUNICACION CELULAR S A COMCEL S A;10;ALMACENES EXITO INVERSIONES S.A.S.;1;Tráfico prepago;444557
2014;2;1;800153993;COMUNICACION CELULAR S A COMCEL S A;1;AVANTEL S.A.S.;2;Tráfico pospago;1420930
2014;2;1;800153993;COMUNICACION CELULAR S A COMCEL S A;2;COLOMBIA MOVIL S.A. E.S.P.;2;Tráfico pospago;172115014
2014;2;1;800153993;COMUNICACION CELULAR S A COMCEL S A;3;COMUNICACION CELULAR S A COMCEL S A;2;Tráfico pospago;2507701464
2014;2;1;800153993;COMUNICACION CELULAR S A COMCEL S A;4;COLOMBIA TELECOMUNICACIONES S.A. ESP (TELEFONICA);2;Tráfico pospago;290538889
2014;2;1;800153993;COMUNICACION CELULAR S A COMCEL S A;5;TPBC;2;Tráfico pospago;137330578
2014;2;1;800153993;COMUNICACION CELULAR S A COMCEL S A;6;UFF MOVIL S.A.S.;2;Tráfico pospago;3826794
2014;2;1;800153993;COMUNICACION CELULAR S A COMCEL S A;7;UNE EPM TELECOMUNICACIONES S.A. E.S.P.;2;Tráfico pospago;523270
2014;2;1;800153993;COMUNICACION CELULAR S A COMCEL S A;8;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP.;2;Tráfico pospago;6533474
2014;2;1;800153993;COMUNICACION CELULAR S A COMCEL S A;9;VIRGIN MOBILE COLOMBIA S.A.S.;2;Tráfico pospago;20363780
2014;2;1;800153993;COMUNICACION CELULAR S A COMCEL S A;10;ALMACENES EXITO INVERSIONES S.A.S.;2;Tráfico pospago;1038580
2014;2;2;800153993;COMUNICACION CELULAR S A COMCEL S A;1;AVANTEL S.A.S.;1;Tráfico prepago;577050
2014;2;2;800153993;COMUNICACION CELULAR S A COMCEL S A;2;COLOMBIA MOVIL S.A. E.S.P.;1;Tráfico prepago;59318238
2014;2;2;800153993;COMUNICACION CELULAR S A COMCEL S A;3;COMUNICACION CELULAR S A COMCEL S A;1;Tráfico prepago;2168396354
2014;2;2;800153993;COMUNICACION CELULAR S A COMCEL S A;4;COLOMBIA TELECOMUNICACIONES S.A. ESP (TELEFONICA);1;Tráfico prepago;79981284
2014;2;2;800153993;COMUNICACION CELULAR S A COMCEL S A;5;TPBC;1;Tráfico prepago;30271982
2014;2;2;800153993;COMUNICACION CELULAR S A COMCEL S A;6;UFF MOVIL S.A.S.;1;Tráfico prepago;1512865
2014;2;2;800153993;COMUNICACION CELULAR S A COMCEL S A;7;UNE EPM TELECOMUNICACIONES S.A. E.S.P.;1;Tráfico prepago;194953
2014;2;2;800153993;COMUNICACION CELULAR S A COMCEL S A;8;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP.;1;Tráfico prepago;2223753
2014;2;2;800153993;COMUNICACION CELULAR S A COMCEL S A;9;VIRGIN MOBILE COLOMBIA S.A.S.;1;Tráfico prepago;12696312
2014;2;2;800153993;COMUNICACION CELULAR S A COMCEL S A;10;ALMACENES EXITO INVERSIONES S.A.S.;1;Tráfico prepago;483055
2014;2;2;800153993;COMUNICACION CELULAR S A COMCEL S A;1;AVANTEL S.A.S.;2;Tráfico pospago;1354794
2014;2;2;800153993;COMUNICACION CELULAR S A COMCEL S A;2;COLOMBIA MOVIL S.A. E.S.P.;2;Tráfico pospago;170224900
2014;2;2;800153993;COMUNICACION CELULAR S A COMCEL S A;3;COMUNICACION CELULAR S A COMCEL S A;2;Tráfico pospago;2410120287
2014;2;2;800153993;COMUNICACION CELULAR S A COMCEL S A;4;COLOMBIA TELECOMUNICACIONES S.A. ESP (TELEFONICA);2;Tráfico pospago;281780087
2014;2;2;800153993;COMUNICACION CELULAR S A COMCEL S A;5;TPBC;2;Tráfico pospago;133545931
2014;2;2;800153993;COMUNICACION CELULAR S A COMCEL S A;6;UFF MOVIL S.A.S.;2;Tráfico pospago;3704530
2014;2;2;800153993;COMUNICACION CELULAR S A COMCEL S A;7;UNE EPM TELECOMUNICACIONES S.A. E.S.P.;2;Tráfico pospago;493180
2014;2;2;800153993;COMUNICACION CELULAR S A COMCEL S A;8;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP.;2;Tráfico pospago;6592877
2014;2;2;800153993;COMUNICACION CELULAR S A COMCEL S A;9;VIRGIN MOBILE COLOMBIA S.A.S.;2;Tráfico pospago;22028531
2014;2;2;800153993;COMUNICACION CELULAR S A COMCEL S A;10;ALMACENES EXITO INVERSIONES S.A.S.;2;Tráfico pospago;1121821
2014;2;3;800153993;COMUNICACION CELULAR S A COMCEL S A;1;AVANTEL S.A.S.;1;Tráfico prepago;573379
2014;2;3;800153993;COMUNICACION CELULAR S A COMCEL S A;2;COLOMBIA MOVIL S.A. E.S.P.;1;Tráfico prepago;66224556
2014;2;3;800153993;COMUNICACION CELULAR S A COMCEL S A;3;COMUNICACION CELULAR S A COMCEL S A;1;Tráfico prepago;2268475927
2014;2;3;800153993;COMUNICACION CELULAR S A COMCEL S A;4;COLOMBIA TELECOMUNICACIONES S.A. ESP (TELEFONICA);1;Tráfico prepago;88330638
2014;2;3;800153993;COMUNICACION CELULAR S A COMCEL S A;5;TPBC;1;Tráfico prepago;32940250
2014;2;3;800153993;COMUNICACION CELULAR S A COMCEL S A;6;UFF MOVIL S.A.S.;1;Tráfico prepago;1662402
2014;2;3;800153993;COMUNICACION CELULAR S A COMCEL S A;7;UNE EPM TELECOMUNICACIONES S.A. E.S.P.;1;Tráfico prepago;211489
2014;2;3;800153993;COMUNICACION CELULAR S A COMCEL S A;8;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP.;1;Tráfico prepago;2602198
2014;2;3;800153993;COMUNICACION CELULAR S A COMCEL S A;9;VIRGIN MOBILE COLOMBIA S.A.S.;1;Tráfico prepago;15693786
2014;2;3;800153993;COMUNICACION CELULAR S A COMCEL S A;10;ALMACENES EXITO INVERSIONES S.A.S.;1;Tráfico prepago;554319
2014;2;3;800153993;COMUNICACION CELULAR S A COMCEL S A;1;AVANTEL S.A.S.;2;Tráfico pospago;1413528
2014;2;3;800153993;COMUNICACION CELULAR S A COMCEL S A;2;COLOMBIA MOVIL S.A. E.S.P.;2;Tráfico pospago;181094846
2014;2;3;800153993;COMUNICACION CELULAR S A COMCEL S A;3;COMUNICACION CELULAR S A COMCEL S A;2;Tráfico pospago;2458132301
2014;2;3;800153993;COMUNICACION CELULAR S A COMCEL S A;4;COLOMBIA TELECOMUNICACIONES S.A. ESP (TELEFONICA);2;Tráfico pospago;296721002
2014;2;3;800153993;COMUNICACION CELULAR S A COMCEL S A;5;TPBC;2;Tráfico pospago;139475725
2014;2;3;800153993;COMUNICACION CELULAR S A COMCEL S A;6;UFF MOVIL S.A.S.;2;Tráfico pospago;4018117
2014;2;3;800153993;COMUNICACION CELULAR S A COMCEL S A;7;UNE EPM TELECOMUNICACIONES S.A. E.S.P.;2;Tráfico pospago;508676
2014;2;3;800153993;COMUNICACION CELULAR S A COMCEL S A;8;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP.;2;Tráfico pospago;6999704
2014;2;3;800153993;COMUNICACION CELULAR S A COMCEL S A;9;VIRGIN MOBILE COLOMBIA S.A.S.;2;Tráfico pospago;26037184
2014;2;3;800153993;COMUNICACION CELULAR S A COMCEL S A;10;ALMACENES EXITO INVERSIONES S.A.S.;2;Tráfico pospago;1249172
2014;2;1;830016046;AVANTEL S.A.S;1;AVANTEL S.A.S.;1;Tráfico prepago;83066
2014;2;1;830016046;AVANTEL S.A.S;2;COLOMBIA MOVIL S.A. E.S.P.;1;Tráfico prepago;96822
2014;2;1;830016046;AVANTEL S.A.S;3;COMUNICACION CELULAR S A COMCEL S A;1;Tráfico prepago;761579
2014;2;1;830016046;AVANTEL S.A.S;4;COLOMBIA TELECOMUNICACIONES S.A. ESP (TELEFONICA);1;Tráfico prepago;241823
2014;2;1;830016046;AVANTEL S.A.S;5;TPBC;1;Tráfico prepago;68630
2014;2;1;830016046;AVANTEL S.A.S;6;UFF MOVIL S.A.S.;1;Tráfico prepago;1478
2014;2;1;830016046;AVANTEL S.A.S;7;UNE EPM TELECOMUNICACIONES S.A. E.S.P.;1;Tráfico prepago;64
2014;2;1;830016046;AVANTEL S.A.S;8;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP.;1;Tráfico prepago;4795
2014;2;1;830016046;AVANTEL S.A.S;9;VIRGIN MOBILE COLOMBIA S.A.S.;1;Tráfico prepago;8598
2014;2;1;830016046;AVANTEL S.A.S;10;ALMACENES EXITO INVERSIONES S.A.S.;1;Tráfico prepago;0
2014;2;1;830016046;AVANTEL S.A.S;1;AVANTEL S.A.S.;2;Tráfico pospago;2692618
2014;2;1;830016046;AVANTEL S.A.S;2;COLOMBIA MOVIL S.A. E.S.P.;2;Tráfico pospago;1289709
2014;2;1;830016046;AVANTEL S.A.S;3;COMUNICACION CELULAR S A COMCEL S A;2;Tráfico pospago;7908472
2014;2;1;830016046;AVANTEL S.A.S;4;COLOMBIA TELECOMUNICACIONES S.A. ESP (TELEFONICA);2;Tráfico pospago;2393083
2014;2;1;830016046;AVANTEL S.A.S;5;TPBC;2;Tráfico pospago;924239
2014;2;1;830016046;AVANTEL S.A.S;6;UFF MOVIL S.A.S.;2;Tráfico pospago;18758
2014;2;1;830016046;AVANTEL S.A.S;7;UNE EPM TELECOMUNICACIONES S.A. E.S.P.;2;Tráfico pospago;465
2014;2;1;830016046;AVANTEL S.A.S;8;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP.;2;Tráfico pospago;41237
2014;2;1;830016046;AVANTEL S.A.S;9;VIRGIN MOBILE COLOMBIA S.A.S.;2;Tráfico pospago;74203
2014;2;1;830016046;AVANTEL S.A.S;10;ALMACENES EXITO INVERSIONES S.A.S.;2;Tráfico pospago;0
2014;2;2;830016046;AVANTEL S.A.S;1;AVANTEL S.A.S.;1;Tráfico prepago;92417
2014;2;2;830016046;AVANTEL S.A.S;2;COLOMBIA MOVIL S.A. E.S.P.;1;Tráfico prepago;79813
2014;2;2;830016046;AVANTEL S.A.S;3;COMUNICACION CELULAR S A COMCEL S A;1;Tráfico prepago;970969
2014;2;2;830016046;AVANTEL S.A.S;4;COLOMBIA TELECOMUNICACIONES S.A. ESP (TELEFONICA);1;Tráfico prepago;241128
2014;2;2;830016046;AVANTEL S.A.S;5;TPBC;1;Tráfico prepago;65723
2014;2;2;830016046;AVANTEL S.A.S;6;UFF MOVIL S.A.S.;1;Tráfico prepago;2146
2014;2;2;830016046;AVANTEL S.A.S;7;UNE EPM TELECOMUNICACIONES S.A. E.S.P.;1;Tráfico prepago;18
2014;2;2;830016046;AVANTEL S.A.S;8;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP.;1;Tráfico prepago;4089
2014;2;2;830016046;AVANTEL S.A.S;9;VIRGIN MOBILE COLOMBIA S.A.S.;1;Tráfico prepago;8696
2014;2;2;830016046;AVANTEL S.A.S;10;ALMACENES EXITO INVERSIONES S.A.S.;1;Tráfico prepago;0
2014;2;2;830016046;AVANTEL S.A.S;1;AVANTEL S.A.S.;2;Tráfico pospago;3006159
2014;2;2;830016046;AVANTEL S.A.S;2;COLOMBIA MOVIL S.A. E.S.P.;2;Tráfico pospago;1516128
2014;2;2;830016046;AVANTEL S.A.S;3;COMUNICACION CELULAR S A COMCEL S A;2;Tráfico pospago;8416496
2014;2;2;830016046;AVANTEL S.A.S;4;COLOMBIA TELECOMUNICACIONES S.A. ESP (TELEFONICA);2;Tráfico pospago;2661584
2014;2;2;830016046;AVANTEL S.A.S;5;TPBC;2;Tráfico pospago;1026052
2014;2;2;830016046;AVANTEL S.A.S;6;UFF MOVIL S.A.S.;2;Tráfico pospago;20277
2014;2;2;830016046;AVANTEL S.A.S;7;UNE EPM TELECOMUNICACIONES S.A. E.S.P.;2;Tráfico pospago;552
2014;2;2;830016046;AVANTEL S.A.S;8;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP.;2;Tráfico pospago;52432
2014;2;2;830016046;AVANTEL S.A.S;9;VIRGIN MOBILE COLOMBIA S.A.S.;2;Tráfico pospago;80589
2014;2;2;830016046;AVANTEL S.A.S;10;ALMACENES EXITO INVERSIONES S.A.S.;2;Tráfico pospago;0
2014;2;3;830016046;AVANTEL S.A.S;1;AVANTEL S.A.S.;1;Tráfico prepago;78823
